,match_id,Home,Away,Datetime,HomePos,HomePts,AwayPos,AwayPts,Result,HomeMatches,AwayMatches,OddsH1,OddsD1,OddsA1,OddsH2,OddsD2,OddsA2,OddsH3,OddsD3,OddsA3,OddsH4,OddsD4,OddsA4,OddsH5,OddsD5,OddsA5,HNplayers,HAverageAge,HNforeign,HPlayerValues,HMarketValue,ANplayers,AAverageAge,ANforeign,APlayerValues,AMarketValue,HATT,HMID,HDEF,HOVR,HATT,HMID,HDEF,HOVR
66,1115202,Crotone,Empoli,01/29/2017 14:00:00,18.0,10.0,17.0,21.0,4-1,20,21,2.38,3.1,3.25,2.45,3.1,3.1,2.5,3.2,2.75,2.38,3.0,3.2,2.46,3.2,3.33,37,24.0,12,24.9,0.673,42,23.5,17,58.33,1.39,70,71,70,70,72,73,73,73
67,1115203,Fiorentina,Genoa,01/29/2017 14:00:00,8.0,33.0,15.0,24.0,3-3,20,21,1.62,4.0,5.5,1.62,3.75,6.0,1.65,3.6,5.1,1.62,3.8,5.5,1.65,4.06,5.95,42,23.3,30,192.23,4.58,44,24.8,23,107.63,2.45,81,77,78,78,74,75,75,75
68,1115204,Sassuolo,Juventus,01/29/2017 14:00:00,16.0,24.0,1.0,48.0,0-2,21,20,6.5,4.33,1.5,7.0,4.33,1.48,7.3,4.4,1.4,6.5,4.2,1.5,7.73,4.43,1.51,47,23.6,7,92.9,1.98,38,25.2,19,422.0,11.11,76,76,76,76,89,84,85,85
69,1115208,Sampdoria,Roma,01/29/2017 14:00:00,16.0,24.0,2.0,47.0,3-2,21,21,4.75,3.8,1.75,4.6,3.8,1.75,4.7,3.6,1.7,4.33,3.8,1.75,4.94,4.02,1.76,41,23.6,28,87.55,2.14,47,22.7,25,285.43,6.07,77,75,73,75,82,81,81,81
70,1115206,Napoli,Palermo,01/29/2017 19:45:00,3.0,44.0,19.0,10.0,1-1,21,21,1.13,9.0,21.0,1.12,9.75,18.0,1.12,8.0,16.0,1.12,9.0,23.0,1.14,10.3,20.8,37,24.7,22,303.9,8.21,39,23.4,23,42.78,1.1,82,81,79,81,73,72,73,72
71,1115516,Pescara,Fiorentina,02/01/2017 19:45:00,20.0,9.0,8.0,34.0,1-2,21,21,4.5,3.6,1.83,4.6,3.6,1.8,4.2,3.5,1.8,4.2,3.6,1.8,4.76,3.7,1.85,50,23.8,19,44.45,0.889,42,23.3,30,192.23,4.58,72,70,72,72,81,77,78,78
72,1115224,Bologna,Napoli,02/04/2017 19:45:00,13.0,27.0,3.0,45.0,1-7,21,22,7.5,4.5,1.44,7.25,4.4,1.45,5.4,3.7,1.6,6.5,4.33,1.48,7.56,4.62,1.49,47,23.6,21,86.78,1.85,37,24.7,22,303.9,8.21,76,74,74,75,82,81,79,81
73,1115219,Atalanta,Cagliari,02/05/2017 14:00:00,6.0,39.0,14.0,27.0,2-0,22,22,1.44,4.33,8.0,1.45,4.25,7.75,1.55,3.9,5.6,1.4,4.33,8.0,1.47,4.51,8.61,44,24.5,17,80.23,1.82,46,23.7,17,63.23,1.37,76,74,75,75,74,73,73,74
74,1115223,Pescara,Lazio,02/05/2017 14:00:00,20.0,9.0,5.0,40.0,2-6,21,22,6.0,3.9,1.57,6.0,3.8,1.6,5.0,4.0,1.6,5.5,4.0,1.57,6.55,4.21,1.59,50,23.8,19,44.45,0.889,45,22.8,32,171.25,3.81,72,70,72,72,81,79,78,79
75,1115226,Genoa,Sassuolo,02/05/2017 14:00:00,15.0,25.0,16.0,24.0,0-1,22,22,2.05,3.4,3.75,2.05,3.4,3.7,2.0,3.3,3.6,2.05,3.3,3.6,2.1,3.54,3.84,44,24.8,23,107.63,2.45,47,23.6,7,92.9,1.98,74,75,75,75,76,76,76,76
76,1115227,Empoli,Torino,02/05/2017 14:00:00,17.0,21.0,9.0,31.0,1-1,22,22,3.6,3.3,2.15,3.5,3.2,2.2,2.85,3.2,2.4,3.5,3.25,2.1,3.79,3.33,2.19,42,23.5,17,58.33,1.39,49,23.2,22,133.4,2.72,72,73,73,73,78,78,75,77
